2;44.3844965;9.031931499999999;Corso Europa, 12, 16167 Genova, Italy
5;44.70161299999999;10.6226177;Piazza Duca d'Aosta, Reggio Emilia RE, Italy
3;45.51394;9.146289999999999;Via Lopez Sabatino, 9, 20157 Milano, Italy
4;45.4169189;8.6180241;Via Leoncavallo Ruggero, 15, 28100 Torrion Quartara NO, Italy
